,id_onibus,latitude,longitude,tempo_captura,tipo_veiculo
181,BE702,-25.439705,-49.27224,16:14,BIARTICULADO
182,BE716,-25.400083,-49.246591,16:15,BIARTICULADO
183,BE722,-25.458366,-49.288841,16:15,BIARTICULADO
184,BE728,-25.491711,-49.29353,16:15,BIARTICULADO
185,BE708,-25.427203,-49.268491,16:14,BIARTICULADO
186,GE726,-25.444716,-49.285395,16:15,BIARTICULADO
187,GE730,-25.468095,-49.293551,16:15,BIARTICULADO
188,BD139,-25.396938,-49.243776,16:15,BIARTICULADO
189,BE713,-25.406473,-49.252836,16:15,BIARTICULADO
190,BE712,-25.377158,-49.223608,16:15,BIARTICULADO
191,BE710,-25.442025,-49.27825,16:15,BIARTICULADO
192,BE715,-25.4256,-49.268758,16:15,BIARTICULADO
193,GI853,-25.445843,-49.269046,16:15,MICRO ESPECIAL
194,KB602,-25.49502,-49.287001,16:15,ARTICULADO
195,EB609,-25.435328,-49.214158,16:15,ARTICULADO
196,BB601,-25.484385,-49.250328,16:15,ARTICULADO
197,EB606,-25.408425,-49.250103,16:15,ARTICULADO
198,HB602,-25.385791,-49.277535,16:15,ARTICULADO
199,CA697,-25.45935,-49.30201,16:15,ARTICULADO
200,BB603,-25.429371,-49.300581,16:15,ARTICULADO
201,BA604,-25.413625,-49.29051,16:14,ARTICULADO
202,BB605,-25.406278,-49.252265,16:15,ARTICULADO
203,BB600,-25.431826,-49.3,16:14,ARTICULADO
204,CB604,-25.417203,-49.270346,16:15,ARTICULADO
205,BB620,-25.453331,-49.243741,16:15,ARTICULADO
206,HI611,-25.51884,-49.295521,16:15,ARTICULADO
207,HA611,-25.593071,-49.339618,16:15,ARTICULADO
208,HR407,-25.577876,-49.332813,16:15,ARTICULADO
209,HA614,-25.554016,-49.30584,16:15,ARTICULADO
210,HR409,-25.564115,-49.315485,16:10,ARTICULADO
211,HA613,-25.513851,-49.310121,16:15,ARTICULADO
212,HA602,-25.517186,-49.319128,16:15,ARTICULADO
213,MN609,-25.429425,-49.278356,16:15,MICRO ESPECIAL
214,MN405,-25.400578,-49.330701,16:15,MICRO ESPECIAL
215,MI852,-25.424656,-49.290776,16:15,MICRO ESPECIAL
216,DA014,-25.446598,-49.205921,16:15,COMUM
217,DA299,-25.467626,-49.25684,16:15,COMUM
218,DC855,-25.446195,-49.222478,16:15,MICRO ESPECIAL
219,BI851,-25.434213,-49.272165,16:15,MICRO ESPECIAL
220,BI873,-25.428795,-49.271163,16:15,MICRO ESPECIAL
221,BI892,-25.394615,-49.242578,16:15,MICRO ESPECIAL
222,JI017,-25.444688,-49.271156,16:15,COMUM
223,JI012,-25.462115,-49.333413,16:15,COMUM
224,JA023,-25.435321,-49.273671,16:15,COMUM
225,GI016,-25.53135,-49.267643,16:15,COMUM
226,GI012,-25.512568,-49.294766,16:15,COMUM
227,GI017,-25.532225,-49.297215,16:15,COMUM
228,GI042,-25.553025,-49.288346,16:15,COMUM
229,GI859,-25.457953,-49.270408,16:15,MICRO ESPECIAL
230,EI012,-25.467776,-49.261743,16:15,COMUM
231,EI001,-25.464425,-49.258963,16:15,COMUM
232,HI011,-25.527805,-49.334208,16:15,COMUM
233,HI010,-25.511746,-49.3248,16:15,COMUM
234,HI028,-25.573723,-49.33217,16:15,COMUM
235,HI020,-25.561878,-49.308265,16:14,COMUM
236,HA005,-25.512183,-49.294675,16:15,COMUM
237,HI860,-25.477263,-49.309001,16:15,MICRO ESPECIAL
238,HN616,-25.445278,-49.272475,16:13,MICRO ESPECIAL
239,HL322,-25.540055,-49.308625,16:15,PADRON
240,DL315,-25.437311,-49.2428,16:15,PADRON
241,JL321,-25.433326,-49.270825,16:14,PADRON
242,JL308,-25.440116,-49.183095,16:15,PADRON
243,DL302,-25.426365,-49.286433,16:15,PADRON
244,JL309,-25.430136,-49.272286,16:15,PADRON
245,HL324,-25.442876,-49.26654,16:15,PADRON
246,DL313,-25.467541,-49.255003,16:15,PADRON
247,HL495,-25.431285,-49.279336,16:15,PADRON
248,DL307,-25.43258,-49.271183,16:15,PADRON
249,KB607,-25.502713,-49.236916,16:15,ARTICULADO
250,GB612,-25.510815,-49.279733,16:15,ARTICULADO
251,KB605,-25.424148,-49.203388,16:15,ARTICULADO
252,CB601,-25.405211,-49.204521,16:15,ARTICULADO
253,BB611,-25.450868,-49.215438,16:15,ARTICULADO
254,BB602,-25.452345,-49.213505,16:15,ARTICULADO
255,BB610,-25.487588,-49.224213,16:15,ARTICULADO
256,KB608,-25.421628,-49.202066,16:15,ARTICULADO
257,EB604,-25.514626,-49.269391,16:15,ARTICULADO
258,GB605,-25.40122,-49.20639,16:15,ARTICULADO
259,GB603,-25.469476,-49.219901,16:15,ARTICULADO
260,EB603,-25.466158,-49.218703,16:15,ARTICULADO
261,GR126,-25.501085,-49.237838,16:15,ARTICULADO
262,BB606,-25.377428,-49.220561,16:15,ARTICULADO
263,BB604,-25.497378,-49.239636,16:15,ARTICULADO
264,BB609,-25.492765,-49.291298,16:15,ARTICULADO
265,EL315,-25.420358,-49.268956,16:15,PADRON
266,EL331,-25.4274,-49.264826,16:15,PADRON
267,EL324,-25.44841,-49.25805,16:15,PADRON
268,EL330,-25.500108,-49.23822,16:15,PADRON
269,BL329,-25.410746,-49.266175,16:07,PADRON
270,EL301,-25.442151,-49.259825,16:15,PADRON
271,BL302,-25.412263,-49.26581,16:15,PADRON
272,EL321,-25.46754,-49.256218,16:15,PADRON
273,EL333,-25.424103,-49.266971,16:15,PADRON
274,EA200,-25.489565,-49.280425,16:15,COMUM
275,EA011,-25.43579,-49.274375,16:15,COMUM
276,GI856,-25.474871,-49.258761,16:15,MICRO ESPECIAL
277,GI851,-25.480446,-49.268291,16:15,MICRO ESPECIAL
278,GI858,-25.48899,-49.292085,16:15,MICRO ESPECIAL
279,GC010,-25.450165,-49.26703,16:15,COMUM
280,BA015,-25.437883,-49.359998,16:15,COMUM
281,HA603,-25.599716,-49.330148,16:15,ARTICULADO
282,HI021,-25.512791,-49.294893,16:15,COMUM
283,HI029,-25.587971,-49.325761,16:15,COMUM
284,HA296,-25.512611,-49.294673,16:15,COMUM
285,JA037,-25.46018,-49.340806,16:15,COMUM
286,JI021,-25.461941,-49.332248,16:15,COMUM
287,HI009,-25.491695,-49.295585,16:15,COMUM
288,HI043,-25.441565,-49.34696,16:15,COMUM
289,HA192,-25.477435,-49.326788,16:15,COMUM
290,HA030,-25.483655,-49.32243,16:15,COMUM
291,JI850,-25.480403,-49.32367,16:14,MICRO ESPECIAL
292,HA020,-25.568291,-49.318666,16:15,COMUM
293,HA028,-25.536833,-49.301588,16:15,COMUM
294,HA288,-25.511445,-49.324491,16:15,COMUM
295,BI890,-25.389661,-49.267516,16:15,MICRO ESPECIAL
296,HA312,-25.448933,-49.2738,16:15,PADRON
297,HA311,-25.445756,-49.270246,16:15,PADRON
298,BA025,-25.3663,-49.21029,16:15,COMUM
299,HB604,-25.452433,-49.361645,16:15,ARTICULADO
300,HB606,-25.519316,-49.297216,16:15,ARTICULADO
301,HB608,-25.498781,-49.341948,16:15,ARTICULADO
302,BC321,-25.384033,-49.29001,16:15,PADRON
303,BC300,-25.425488,-49.273956,16:15,PADRON
304,BC020,-25.419471,-49.276056,16:15,COMUM
305,BL309,-25.43326,-49.265095,16:15,PADRON
306,BL316,-25.404128,-49.265326,16:15,PADRON
307,BL304,-25.391178,-49.258095,16:15,PADRON
308,BL319,-25.450585,-49.290631,16:15,PADRON
309,BL310,-25.430163,-49.263955,16:15,PADRON
310,BL321,-25.440926,-49.266206,16:15,PADRON
311,BL317,-25.511776,-49.294376,16:15,PADRON
312,HL307,-25.407798,-49.254515,16:15,PADRON
313,HL301,-25.447688,-49.279026,16:15,PADRON
314,HL497,-25.469815,-49.254348,16:15,PADRON
315,BC013,-25.366128,-49.27462,16:15,COMUM
316,DA293,-25.433468,-49.265328,16:15,COMUM
317,DC296,-25.439046,-49.252278,16:15,COMUM
318,CI002,-25.432653,-49.272736,16:15,COMUM
319,HC301,-25.4318,-49.212138,16:15,HIBRIDO
320,CC297,-25.435733,-49.282996,16:15,COMUM
321,BI895,-25.402121,-49.277466,16:15,MICRO ESPECIAL
322,BI855,-25.40368,-49.271356,16:15,MICRO ESPECIAL
323,BI862,-25.37871,-49.217488,16:15,MICRO ESPECIAL
324,DC853,-25.457928,-49.233383,16:15,MICRO ESPECIAL
325,DC093,-25.442631,-49.250885,16:15,COMUM
326,DC086,-25.456725,-49.248718,16:15,COMUM
327,BT009,-25.380733,-49.279743,16:15,PADRON
328,MT013,-25.439503,-49.264823,16:15,PADRON
329,MT012,-25.42989,-49.27138,16:15,PADRON
330,BT006,-25.412063,-49.268583,16:14,PADRON
331,BT004,-25.428216,-49.263995,16:15,PADRON
332,MT010,-25.410681,-49.323036,16:15,PADRON
333,MA003,-25.368513,-49.236965,16:14,COMUM
334,BI023,-25.400591,-49.330903,16:15,COMUM
335,MA011,-25.36572,-49.259826,16:13,COMUM
336,MI004,-25.375896,-49.312115,16:15,COMUM
337,BA036,-25.361581,-49.24432,16:14,COMUM
338,MA012,-25.41919,-49.294741,16:15,COMUM
339,BI010,-25.383336,-49.292378,16:15,COMUM
340,BA032,-25.395126,-49.243106,16:13,COMUM
341,JI014,-25.470743,-49.3013,16:15,COMUM
342,JI006,-25.474351,-49.318328,16:15,COMUM
343,JI013,-25.47708,-49.32814,16:15,COMUM
344,DA698,-25.512601,-49.227581,16:15,ARTICULADO
345,EA022,-25.476293,-49.209676,16:15,COMUM
346,EI013,-25.517223,-49.230511,16:15,COMUM
347,DR406,-25.468831,-49.207868,16:15,ARTICULADO
348,JA028,-25.44347,-49.35314,16:15,COMUM
349,HE711,-25.377411,-49.224583,16:15,BIARTICULADO
350,BD144,-25.4192,-49.264296,16:15,BIARTICULADO
351,BD140,-25.437495,-49.26645,16:15,BIARTICULADO
352,BE721,-25.377043,-49.224506,16:15,BIARTICULADO
353,GE733,-25.423565,-49.267871,16:15,BIARTICULADO
354,BE703,-25.406298,-49.252636,16:15,BIARTICULADO
355,HE709,-25.406463,-49.252546,16:15,BIARTICULADO
356,BD135,-25.43725,-49.26568,16:15,BIARTICULADO
357,BE704,-25.429496,-49.268025,16:15,BIARTICULADO
358,HE706,-25.444161,-49.283791,16:15,BIARTICULADO
359,BE723,-25.426478,-49.268583,16:01,BIARTICULADO
360,JC011,-25.441811,-49.286008,16:15,COMUM
361,JI018,-25.448473,-49.33478,16:15,COMUM
362,JA021,-25.444325,-49.287935,16:15,COMUM
363,JI001,-25.446818,-49.348616,16:15,COMUM
364,JA033,-25.449751,-49.352286,16:15,COMUM
365,JA032,-25.449031,-49.36523,16:09,COMUM
366,BI879,-25.439828,-49.222116,16:15,MICRO ESPECIAL
367,BI012,-25.393311,-49.241008,16:15,COMUM
368,BI015,-25.413008,-49.205163,16:15,COMUM
369,BA034,-25.394998,-49.24235,16:14,COMUM
370,BA017,-25.441688,-49.346485,16:15,COMUM
371,BA011,-25.43782,-49.358346,16:15,COMUM
372,BL318,-25.45938,-49.302455,16:15,PADRON
373,BL601,-25.494841,-49.26529,16:15,ARTICULADO
374,DR801,-25.48723,-49.257018,16:15,ARTICULADO
375,BL609,-25.48776,-49.294333,16:14,ARTICULADO
376,MR800,-25.428665,-49.227683,16:15,ARTICULADO
377,BL608,-25.435945,-49.307856,16:15,ARTICULADO
378,BL331,-25.43932,-49.222235,16:15,PADRON
379,HL698,-25.417071,-49.268433,16:15,ARTICULADO
380,BL611,-25.422503,-49.291683,16:15,ARTICULADO
381,CL600,-25.407743,-49.254566,16:15,ARTICULADO
382,JL601,-25.476586,-49.2928,16:15,ARTICULADO
383,EL602,-25.438776,-49.21987,16:15,ARTICULADO
384,BL336,-25.481403,-49.246861,16:15,PADRON
385,DR805,-25.437106,-49.30992,16:15,ARTICULADO
386,HL602,-25.44817,-49.304673,16:15,ARTICULADO
387,BL307,-25.410395,-49.275735,16:15,PADRON
388,HL600,-25.437518,-49.308241,16:14,ARTICULADO
389,EL320,-25.470316,-49.256093,16:15,PADRON
390,JL602,-25.429473,-49.28748,16:15,ARTICULADO
391,ML305,-25.475141,-49.295731,16:02,PADRON
392,JB301,-25.476746,-49.328036,16:15,PADRON
393,JB302,-25.441835,-49.348955,16:15,HIBRIDO
394,HE726,-25.436518,-49.274143,16:15,BIARTICULADO
395,HE721,-25.450983,-49.287955,16:15,BIARTICULADO
396,HE728,-25.446131,-49.287045,16:15,BIARTICULADO
397,HE725,-25.476116,-49.292631,16:15,BIARTICULADO
398,HE724,-25.441655,-49.277031,16:15,BIARTICULADO
399,HE731,-25.492503,-49.293596,16:15,BIARTICULADO
400,HE723,-25.500781,-49.296065,16:15,BIARTICULADO
401,HE713,-25.45131,-49.287936,16:15,BIARTICULADO
402,HE712,-25.507458,-49.295793,16:15,BIARTICULADO
403,HE716,-25.46572,-49.29169,16:15,BIARTICULADO
404,HE708,-25.442743,-49.280106,16:15,BIARTICULADO
405,HE722,-25.452055,-49.261666,16:15,BIARTICULADO
406,HL315,-25.427453,-49.26476,16:15,PADRON
407,HL314,-25.424755,-49.268898,16:15,PADRON
408,HL117,-25.522721,-49.295198,16:15,PADRON
409,DA011,-25.469215,-49.208195,16:15,COMUM
410,BB615,-25.398635,-49.212678,16:15,ARTICULADO
411,CB602,-25.492545,-49.293263,16:15,ARTICULADO
412,EB602,-25.43614,-49.307905,16:14,ARTICULADO
413,EB600,-25.396205,-49.287218,16:15,ARTICULADO
414,KB603,-25.39326,-49.253763,16:15,ARTICULADO
415,GB601,-25.428503,-49.228328,16:15,ARTICULADO
416,GB602,-25.439755,-49.22233,16:15,ARTICULADO
417,BB607,-25.485633,-49.2578,16:15,ARTICULADO
418,BB608,-25.417713,-49.24402,16:15,ARTICULADO
419,KB601,-25.49627,-49.278033,16:15,ARTICULADO
420,GB604,-25.470971,-49.237105,16:15,ARTICULADO
421,BB301,-25.465311,-49.301023,16:15,PADRON
422,BB613,-25.433271,-49.300336,16:14,ARTICULADO
423,BI021,-25.377305,-49.224866,16:15,COMUM
424,BI018,-25.35711,-49.234435,16:15,COMUM
425,JI860,-25.462343,-49.337415,16:15,MICRO ESPECIAL
426,DL317,-25.453368,-49.230351,16:15,PADRON
427,BC031,-25.412933,-49.20539,16:15,COMUM
428,EI006,-25.534313,-49.268003,16:15,COMUM
429,EI014,-25.552765,-49.25145,16:15,COMUM
430,EA005,-25.468905,-49.25561,16:15,COMUM
431,HI030,-25.511616,-49.32423,16:15,COMUM
432,GL306,-25.437033,-49.273206,16:14,PADRON
433,EL323,-25.534175,-49.266603,16:15,PADRON
434,GL325,-25.470613,-49.263405,16:15,PADRON
435,EL328,-25.476325,-49.259656,16:15,PADRON
436,GL302,-25.545186,-49.265291,16:15,PADRON
437,EL327,-25.4742,-49.25823,16:15,PADRON
438,EL310,-25.529021,-49.268541,16:15,PADRON
439,EL300,-25.43886,-49.269988,16:15,PADRON
440,EL304,-25.457656,-49.263448,16:15,PADRON
441,GL323,-25.444336,-49.265363,16:15,PADRON
442,GL322,-25.5506,-49.300683,16:14,PADRON
443,GI002,-25.543775,-49.267778,16:15,COMUM
444,GI010,-25.545298,-49.264603,16:15,COMUM
445,GI004,-25.559393,-49.258066,16:15,COMUM
446,GI003,-25.54563,-49.29383,16:15,COMUM
447,GI006,-25.549916,-49.292085,16:15,COMUM
448,DA290,-25.482586,-49.246755,16:15,COMUM
449,DA291,-25.483013,-49.270465,16:15,COMUM
450,DA295,-25.487676,-49.283731,16:15,COMUM
451,DA300,-25.467835,-49.255205,16:15,PADRON
452,DA033,-25.468178,-49.255393,16:14,COMUM
453,EA013,-25.469438,-49.25508,16:14,COMUM
454,HL317,-25.48941,-49.243423,16:15,PADRON
455,GL327,-25.441596,-49.259955,16:15,PADRON
456,GL329,-25.512345,-49.295755,16:15,PADRON
457,GL316,-25.533866,-49.265826,16:15,PADRON
458,GL326,-25.458628,-49.290465,16:15,PADRON
459,GL309,-25.44598,-49.279153,16:15,PADRON
460,GL319,-25.46809,-49.253336,16:15,PADRON
461,BI857,-25.393621,-49.227666,16:15,MICRO ESPECIAL
462,BC313,-25.378015,-49.262321,16:15,HIBRIDO
463,BC301,-25.423581,-49.27005,16:15,PADRON
464,BC310,-25.394323,-49.258286,16:15,PADRON
465,BC028,-25.423311,-49.268583,16:15,COMUM
466,BC023,-25.428511,-49.27082,16:15,COMUM
467,BC851,-25.429028,-49.269826,16:15,MICRO ESPECIAL
468,HI014,-25.512661,-49.295248,16:15,COMUM
469,HA605,-25.55551,-49.305695,16:15,ARTICULADO
470,HA007,-25.575578,-49.33044,16:15,COMUM
471,HI609,-25.563351,-49.332671,16:15,ARTICULADO
472,HA601,-25.543351,-49.303168,16:15,ARTICULADO
473,HI603,-25.539253,-49.308171,16:15,ARTICULADO
474,HL312,-25.480883,-49.295596,16:15,PADRON
475,HL329,-25.436541,-49.271053,16:15,PADRON
476,HL496,-25.40696,-49.255643,16:15,PADRON
477,HL325,-25.463085,-49.27596,16:14,PADRON
478,HL302,-25.366738,-49.187295,16:15,PADRON
479,HL330,-25.450246,-49.264783,16:15,PADRON
