,id_onibus,latitude,longitude,tempo_captura,tipo_veiculo
38,HB699,-25.445741,-49.346748,16:16,ARTICULADO
39,GB610,-25.43023,-49.353528,16:16,ARTICULADO
40,HB605,-25.409186,-49.342733,16:16,ARTICULADO
41,MB699,-25.440805,-49.345595,16:16,ARTICULADO
42,HA609,-25.399886,-49.333448,16:16,ARTICULADO
43,JB608,-25.511973,-49.323135,16:16,ARTICULADO
44,JI604,-25.459178,-49.302536,16:16,ARTICULADO
45,MB601,-25.401698,-49.329423,16:16,ARTICULADO
46,MB605,-25.477833,-49.325366,16:16,ARTICULADO
47,HI610,-25.518178,-49.321265,16:16,ARTICULADO
48,HB697,-25.4931,-49.334023,16:16,ARTICULADO
49,HB609,-25.495266,-49.342648,16:16,ARTICULADO
50,JB611,-25.441855,-49.349221,16:16,ARTICULADO
51,HR117,-25.539951,-49.307941,16:16,ARTICULADO
52,MR106,-25.441293,-49.345685,16:16,ARTICULADO
53,MB698,-25.41937,-49.29458,16:16,ARTICULADO
54,GB611,-25.517895,-49.292166,16:16,ARTICULADO
55,GB600,-25.511728,-49.32502,16:16,ARTICULADO
56,JI948,-25.46,-49.33936,16:16,MICRO ESPECIAL
57,JI851,-25.436068,-49.27491,16:15,MICRO ESPECIAL
58,GE727,-25.496708,-49.276138,16:16,BIARTICULADO
59,HE704,-25.467068,-49.254146,16:16,BIARTICULADO
60,HE719,-25.441143,-49.26706,16:15,BIARTICULADO
61,GE734,-25.512703,-49.289671,16:16,BIARTICULADO
62,HE703,-25.475001,-49.258725,16:16,BIARTICULADO
63,GE710,-25.433998,-49.26923,16:16,BIARTICULADO
64,GE724,-25.549398,-49.290443,16:16,BIARTICULADO
65,HE718,-25.469226,-49.253893,16:16,BIARTICULADO
66,GE732,-25.448088,-49.263465,16:16,BIARTICULADO
67,KE705,-25.516701,-49.230733,16:16,BIARTICULADO
68,KE704,-25.437258,-49.267545,16:16,BIARTICULADO
69,KE702,-25.458036,-49.258758,16:16,BIARTICULADO
70,KE703,-25.493406,-49.241545,16:16,BIARTICULADO
71,GE600,-25.460535,-49.257528,16:16,ARTICULADO
72,GR032,-25.435876,-49.269666,16:16,ARTICULADO
73,KE701,-25.444523,-49.265283,16:16,BIARTICULADO
74,KA601,-25.520746,-49.329238,16:16,ARTICULADO
75,JI600,-25.486551,-49.329623,16:16,ARTICULADO
76,KA604,-25.539078,-49.294633,16:16,ARTICULADO
77,KA697,-25.522951,-49.242183,16:16,ARTICULADO
78,GI602,-25.534683,-49.268793,16:16,ARTICULADO
79,GI603,-25.548581,-49.291601,16:16,ARTICULADO
80,JC314,-25.476868,-49.328193,16:16,PADRON
81,HI039,-25.499613,-49.346641,16:16,COMUM
82,JA030,-25.499843,-49.347763,16:16,COMUM
83,JI022,-25.489553,-49.350243,16:16,COMUM
84,HI035,-25.494201,-49.309098,16:16,COMUM
85,HI015,-25.492591,-49.296781,16:16,COMUM
86,JA024,-25.492633,-49.313301,16:16,COMUM
87,HA193,-25.491966,-49.29311,16:16,COMUM
88,MI005,-25.422791,-49.360871,16:16,COMUM
89,CI008,-25.407195,-49.197178,16:16,COMUM
90,CI003,-25.385091,-49.214465,16:15,COMUM
91,CL301,-25.463273,-49.234468,16:16,PADRON
92,BL605,-25.416655,-49.279185,16:16,ARTICULADO
93,HL318,-25.427831,-49.23536,16:16,PADRON
94,BL604,-25.474648,-49.290846,16:16,ARTICULADO
95,BL610,-25.492926,-49.29131,16:16,ARTICULADO
96,BL602,-25.430921,-49.292968,16:16,ARTICULADO
97,BL600,-25.484856,-49.251575,16:16,ARTICULADO
98,CL699,-25.454095,-49.303866,16:16,ARTICULADO
99,CL601,-25.406798,-49.252356,16:16,ARTICULADO
100,CL602,-25.381418,-49.186098,16:16,ARTICULADO
101,DR804,-25.445795,-49.234375,16:14,ARTICULADO
102,ML308,-25.412971,-49.263061,16:15,PADRON
103,MI854,-25.390175,-49.360615,16:16,MICRO ESPECIAL
104,BC025,-25.40016,-49.288343,16:16,COMUM
105,BC026,-25.453498,-49.27257,16:15,COMUM
106,BI007,-25.413136,-49.205475,16:16,COMUM
107,BI008,-25.421228,-49.261608,16:16,COMUM
108,JI852,-25.452901,-49.377396,16:16,MICRO ESPECIAL
109,JC303,-25.44588,-49.279001,16:16,PADRON
110,JC309,-25.460953,-49.328565,16:16,PADRON
111,JC316,-25.435206,-49.273411,16:16,PADRON
112,JA300,-25.44408,-49.353588,16:16,PADRON
113,HI013,-25.51146,-49.327556,16:16,COMUM
114,HI003,-25.46327,-49.357285,16:16,COMUM
115,HC004,-25.444455,-49.352255,16:15,COMUM
116,HA126,-25.499546,-49.341701,16:16,COMUM
117,HI023,-25.540418,-49.308226,16:16,COMUM
118,GI019,-25.601831,-49.277045,16:16,COMUM
119,GI018,-25.512916,-49.294753,16:16,COMUM
120,JI863,-25.467588,-49.305485,16:16,MICRO ESPECIAL
121,EI015,-25.498155,-49.246015,16:16,COMUM
122,EI019,-25.507061,-49.264188,16:16,COMUM
123,HI026,-25.524226,-49.295858,16:16,COMUM
124,HA006,-25.585476,-49.327925,16:16,COMUM
125,HC013,-25.541916,-49.321063,16:16,COMUM
126,HA017,-25.575946,-49.330743,16:16,COMUM
127,HC005,-25.539176,-49.30797,16:16,COMUM
128,HI007,-25.537626,-49.311676,16:16,COMUM
129,HI022,-25.620238,-49.367526,16:16,COMUM
130,HA022,-25.60196,-49.323005,16:16,COMUM
131,HA604,-25.51652,-49.295708,16:16,ARTICULADO
132,HI605,-25.538926,-49.308111,16:16,ARTICULADO
133,GE723,-25.489588,-49.243375,16:16,BIARTICULADO
134,GE725,-25.44136,-49.266941,16:16,BIARTICULADO
135,GE716,-25.480076,-49.248065,16:16,BIARTICULADO
136,GE714,-25.463845,-49.255961,16:16,BIARTICULADO
137,GE729,-25.448603,-49.263338,16:16,BIARTICULADO
138,GD349,-25.544895,-49.303343,16:16,BIARTICULADO
139,GE708,-25.493006,-49.273046,16:16,BIARTICULADO
140,GE731,-25.448403,-49.263418,16:16,BIARTICULADO
141,DN604,-25.453373,-49.240043,16:16,MICRO ESPECIAL
142,BI019,-25.3741,-49.206321,16:16,COMUM
143,BA027,-25.38205,-49.229786,16:16,COMUM
144,BC030,-25.415851,-49.215536,16:16,COMUM
145,BC316,-25.42832,-49.24321,16:16,HIBRIDO
146,CC301,-25.41641,-49.201856,16:13,HIBRIDO
147,BC032,-25.430453,-49.267585,16:16,COMUM
148,BC314,-25.428293,-49.230336,16:16,HIBRIDO
149,CC194,-25.38866,-49.20601,16:16,COMUM
150,JI601,-25.4588,-49.239021,16:16,ARTICULADO
151,JB604,-25.477416,-49.328178,16:16,ARTICULADO
152,JB610,-25.465128,-49.278071,16:16,ARTICULADO
153,GB607,-25.45667,-49.250625,16:16,ARTICULADO
154,EB607,-25.475641,-49.292185,16:16,ARTICULADO
155,KB604,-25.46752,-49.255253,16:16,ARTICULADO
156,EB601,-25.476078,-49.29102,16:16,ARTICULADO
157,EB608,-25.467385,-49.255815,16:16,ARTICULADO
158,EB605,-25.454741,-49.215473,16:16,ARTICULADO
159,JI603,-25.44109,-49.271358,16:15,ARTICULADO
160,JI602,-25.478293,-49.327118,16:16,ARTICULADO
161,JC306,-25.44907,-49.287695,16:16,PADRON
162,JC308,-25.47722,-49.337455,16:16,PADRON
163,JC310,-25.454461,-49.296493,16:16,PADRON
164,JA699,-25.434788,-49.272178,16:16,ARTICULADO
165,JC315,-25.434451,-49.276548,16:16,PADRON
166,JI300,-25.450201,-49.363556,16:16,PADRON
167,GI015,-25.545568,-49.257998,16:16,COMUM
168,GI034,-25.535583,-49.270166,16:16,COMUM
169,GA002,-25.540718,-49.252065,16:16,COMUM
170,GA001,-25.538401,-49.268918,16:16,COMUM
171,GA003,-25.550851,-49.292266,16:16,COMUM
172,JC313,-25.449948,-49.290323,16:16,PADRON
173,JI301,-25.441391,-49.271203,16:15,PADRON
174,JC317,-25.477501,-49.328008,16:15,PADRON
175,JC301,-25.443825,-49.2736,16:16,PADRON
176,JC304,-25.45729,-49.302713,16:16,PADRON
177,JC600,-25.430636,-49.281058,16:16,ARTICULADO
178,GE736,-25.438646,-49.269346,16:16,BIARTICULADO
179,HE714,-25.38555,-49.23305,16:16,BIARTICULADO
180,BE706,-25.414051,-49.259638,16:16,BIARTICULADO
181,BE701,-25.481741,-49.29269,16:16,BIARTICULADO
182,BE707,-25.450986,-49.288073,16:16,BIARTICULADO
183,BE702,-25.443421,-49.281816,16:16,BIARTICULADO
184,BE716,-25.385313,-49.232773,16:16,BIARTICULADO
185,BE722,-25.473621,-49.294206,16:16,BIARTICULADO
186,BE728,-25.491711,-49.293528,16:16,BIARTICULADO
187,BE708,-25.433703,-49.266211,16:16,BIARTICULADO
188,GE726,-25.442895,-49.280315,16:16,BIARTICULADO
189,GE730,-25.46457,-49.291213,16:16,BIARTICULADO
190,BD139,-25.390778,-49.23806,16:16,BIARTICULADO
191,BE713,-25.409945,-49.255811,16:16,BIARTICULADO
192,BE712,-25.377445,-49.22407,16:16,BIARTICULADO
193,BE710,-25.444266,-49.284608,16:16,BIARTICULADO
194,BE715,-25.425585,-49.26875,16:16,BIARTICULADO
195,GI853,-25.443268,-49.270226,16:16,MICRO ESPECIAL
196,KB602,-25.49502,-49.287001,16:15,ARTICULADO
197,EB609,-25.435023,-49.217995,16:16,ARTICULADO
198,BB601,-25.482271,-49.246896,16:16,ARTICULADO
199,EB606,-25.411155,-49.247783,16:16,ARTICULADO
200,HB602,-25.387296,-49.26932,16:16,ARTICULADO
201,CA697,-25.456915,-49.302868,16:16,ARTICULADO
202,BB603,-25.425658,-49.297635,16:16,ARTICULADO
203,BA604,-25.406381,-49.291643,16:16,ARTICULADO
204,BB605,-25.406413,-49.252401,16:16,ARTICULADO
205,BB600,-25.436341,-49.308006,16:16,ARTICULADO
206,CB604,-25.416445,-49.274283,16:16,ARTICULADO
207,BB620,-25.45804,-49.24951,16:16,ARTICULADO
208,HI611,-25.51516,-49.294471,16:16,ARTICULADO
209,HA611,-25.593405,-49.333836,16:16,ARTICULADO
210,HR407,-25.575838,-49.331005,16:16,ARTICULADO
211,HA614,-25.55998,-49.307481,16:16,ARTICULADO
212,HR409,-25.564115,-49.315485,16:10,ARTICULADO
213,HA613,-25.513788,-49.305876,16:16,ARTICULADO
214,HA602,-25.513923,-49.311793,16:16,ARTICULADO
215,MN609,-25.4263,-49.279496,16:16,MICRO ESPECIAL
216,MN405,-25.400578,-49.330701,16:15,MICRO ESPECIAL
217,MI852,-25.42396,-49.28889,16:16,MICRO ESPECIAL
218,DA014,-25.448553,-49.211253,16:16,COMUM
219,DA299,-25.467683,-49.254043,16:16,COMUM
220,DC855,-25.444315,-49.22303,16:16,MICRO ESPECIAL
221,BI851,-25.437511,-49.270656,16:16,MICRO ESPECIAL
222,BI873,-25.428881,-49.269646,16:16,MICRO ESPECIAL
223,BI892,-25.394446,-49.24215,16:15,MICRO ESPECIAL
224,JI017,-25.441738,-49.271013,16:16,COMUM
225,JI012,-25.462115,-49.333413,16:16,COMUM
226,JA023,-25.435328,-49.273661,16:16,COMUM
227,GI016,-25.534536,-49.268541,16:16,COMUM
228,GI012,-25.51257,-49.294766,16:16,COMUM
229,GI017,-25.53464,-49.295905,16:16,COMUM
230,GI042,-25.544451,-49.294128,16:16,COMUM
231,GI859,-25.46737,-49.272698,16:16,MICRO ESPECIAL
232,EI012,-25.464405,-49.258926,16:16,COMUM
233,EI001,-25.46544,-49.25839,16:16,COMUM
234,HI011,-25.530621,-49.338373,16:16,COMUM
235,HI010,-25.511745,-49.324803,16:16,COMUM
236,HI028,-25.571883,-49.325766,16:16,COMUM
237,HI020,-25.56044,-49.31491,16:16,COMUM
238,HA005,-25.512183,-49.294675,16:16,COMUM
239,HI860,-25.477925,-49.311278,16:16,MICRO ESPECIAL
240,HN616,-25.44003,-49.271721,16:16,MICRO ESPECIAL
241,HL322,-25.540055,-49.308626,16:16,PADRON
242,DL315,-25.440295,-49.237,16:16,PADRON
243,JL321,-25.436,-49.266881,16:16,PADRON
244,JL308,-25.440426,-49.183416,16:16,PADRON
245,DL302,-25.43044,-49.296108,16:16,PADRON
246,JL309,-25.42928,-49.271176,16:16,PADRON
247,HL324,-25.438808,-49.26806,16:16,PADRON
248,DL313,-25.46757,-49.255003,16:16,PADRON
249,HL495,-25.431276,-49.279381,16:16,PADRON
250,DL307,-25.43211,-49.271455,16:16,PADRON
251,KB607,-25.502713,-49.236916,16:16,ARTICULADO
252,GB612,-25.513306,-49.276008,16:16,ARTICULADO
253,KB605,-25.423155,-49.201276,16:16,ARTICULADO
254,CB601,-25.396743,-49.208576,16:16,ARTICULADO
255,BB611,-25.452315,-49.213115,16:16,ARTICULADO
256,BB602,-25.447085,-49.20548,16:16,ARTICULADO
257,BB610,-25.49071,-49.228691,16:16,ARTICULADO
258,KB608,-25.42341,-49.201773,16:16,ARTICULADO
259,EB604,-25.512463,-49.273668,16:16,ARTICULADO
260,GB605,-25.397865,-49.20802,16:16,ARTICULADO
261,GB603,-25.457215,-49.216886,16:16,ARTICULADO
262,EB603,-25.464936,-49.214703,16:16,ARTICULADO
263,GR126,-25.502581,-49.238391,16:16,ARTICULADO
264,BB606,-25.377213,-49.22373,16:16,ARTICULADO
265,BB604,-25.500581,-49.237853,16:16,ARTICULADO
266,BB609,-25.491848,-49.293253,16:16,ARTICULADO
267,EL315,-25.419743,-49.268996,16:16,PADRON
268,EL331,-25.428801,-49.264228,16:16,PADRON
269,EL324,-25.45104,-49.257523,16:16,PADRON
270,EL330,-25.500108,-49.23822,16:15,PADRON
271,BL329,-25.410746,-49.266175,16:07,PADRON
272,EL301,-25.438268,-49.260813,16:16,PADRON
273,BL302,-25.415555,-49.267998,16:16,PADRON
274,EL321,-25.46754,-49.25622,16:16,PADRON
275,EL333,-25.42183,-49.268295,16:16,PADRON
276,EA200,-25.491745,-49.277486,16:16,COMUM
277,EA011,-25.435233,-49.273431,16:16,COMUM
278,GI856,-25.474871,-49.258761,16:16,MICRO ESPECIAL
279,GI851,-25.485421,-49.26683,16:16,MICRO ESPECIAL
280,GI858,-25.496086,-49.286951,16:16,MICRO ESPECIAL
281,GC010,-25.445813,-49.269106,16:16,COMUM
282,BA015,-25.439748,-49.3581,16:16,COMUM
283,HA603,-25.59901,-49.33025,16:16,ARTICULADO
284,HI021,-25.512791,-49.294895,16:16,COMUM
285,HI029,-25.5851,-49.318195,16:16,COMUM
286,HA296,-25.512611,-49.294673,16:16,COMUM
287,JA037,-25.460821,-49.336738,16:16,COMUM
288,JI021,-25.460926,-49.334281,16:16,COMUM
289,HI009,-25.491585,-49.293621,16:16,COMUM
290,HI043,-25.441576,-49.346951,16:16,COMUM
291,HA192,-25.477436,-49.326788,16:16,COMUM
292,HA030,-25.477251,-49.327376,16:16,COMUM
293,JI850,-25.486713,-49.325686,16:16,MICRO ESPECIAL
294,HA020,-25.568291,-49.318666,16:15,COMUM
295,HA028,-25.542688,-49.30304,16:16,COMUM
296,HA288,-25.511003,-49.326055,16:16,COMUM
297,HC500,-25.520126,-49.320993,16:16,SEMI PADRON
298,BI890,-25.395305,-49.273075,16:16,MICRO ESPECIAL
299,HA312,-25.448056,-49.271478,16:16,PADRON
300,HA311,-25.44764,-49.271948,16:16,PADRON
301,BA025,-25.368161,-49.20882,16:16,COMUM
302,HB604,-25.451481,-49.359051,16:16,ARTICULADO
303,HB606,-25.52212,-49.297115,16:16,ARTICULADO
304,HB608,-25.504183,-49.34079,16:16,ARTICULADO
305,HB611,-25.499845,-49.341618,16:16,ARTICULADO
306,BC321,-25.384033,-49.29001,16:16,PADRON
307,BC300,-25.41743,-49.275068,16:16,PADRON
308,BC020,-25.425146,-49.273098,16:16,COMUM
309,BL309,-25.432406,-49.263988,16:16,PADRON
310,BL316,-25.41389,-49.266683,16:16,PADRON
311,BL304,-25.390541,-49.258371,16:16,PADRON
312,BL314,-25.415486,-49.280986,16:16,PADRON
313,BL319,-25.448416,-49.285895,16:16,PADRON
314,BL310,-25.429795,-49.26322,16:16,PADRON
315,BL321,-25.442668,-49.270693,16:16,PADRON
316,BL317,-25.505028,-49.29415,16:16,PADRON
317,HL307,-25.406995,-49.255681,16:16,PADRON
318,HL301,-25.446061,-49.274933,16:16,PADRON
319,HL497,-25.468866,-49.253586,16:16,PADRON
320,BC013,-25.366128,-49.27462,16:16,COMUM
321,DA293,-25.433856,-49.264893,16:16,COMUM
322,DC296,-25.44084,-49.256918,16:16,COMUM
323,CI002,-25.432653,-49.272736,16:16,COMUM
324,HC301,-25.431808,-49.212133,16:16,HIBRIDO
325,CC297,-25.435405,-49.282245,16:16,COMUM
326,BI895,-25.402391,-49.2758,16:16,MICRO ESPECIAL
327,BI855,-25.402441,-49.276796,16:16,MICRO ESPECIAL
328,BI862,-25.375308,-49.217868,16:16,MICRO ESPECIAL
329,DC853,-25.460206,-49.230573,16:16,MICRO ESPECIAL
330,DC093,-25.44718,-49.247596,16:16,COMUM
331,DC086,-25.45238,-49.240113,16:16,COMUM
332,BT009,-25.378403,-49.280875,16:16,PADRON
333,MT013,-25.441706,-49.263116,16:16,PADRON
334,MT012,-25.428563,-49.271165,16:16,PADRON
335,BT006,-25.410815,-49.273711,16:16,PADRON
336,BT004,-25.434821,-49.25951,16:16,PADRON
337,MT010,-25.401501,-49.331891,16:16,PADRON
338,MA003,-25.368513,-49.236965,16:14,COMUM
339,BI023,-25.400593,-49.330903,16:16,COMUM
340,MA011,-25.36572,-49.259826,16:16,COMUM
341,MI004,-25.38491,-49.304013,16:16,COMUM
342,BA036,-25.361581,-49.24432,16:16,COMUM
343,MA012,-25.419193,-49.29474,16:16,COMUM
344,BI010,-25.38667,-49.30046,16:16,COMUM
345,BA032,-25.395123,-49.243105,16:16,COMUM
346,JI014,-25.471345,-49.299945,16:16,COMUM
347,JI006,-25.476516,-49.322205,16:16,COMUM
348,JI013,-25.477081,-49.328136,16:16,COMUM
349,DA698,-25.511541,-49.225003,16:16,ARTICULADO
350,EA022,-25.487945,-49.213935,16:16,COMUM
351,EI013,-25.517223,-49.23051,16:16,COMUM
352,DR406,-25.468833,-49.207863,16:16,ARTICULADO
353,JA028,-25.441435,-49.347106,16:16,COMUM
354,HE711,-25.383976,-49.23174,16:16,BIARTICULADO
355,BD144,-25.414838,-49.260231,16:16,BIARTICULADO
356,BD140,-25.434235,-49.265935,16:16,BIARTICULADO
357,BE721,-25.376968,-49.223956,16:16,BIARTICULADO
358,GE733,-25.429926,-49.267606,16:16,BIARTICULADO
359,BE703,-25.410831,-49.256723,16:16,BIARTICULADO
360,HE709,-25.402508,-49.248878,16:16,BIARTICULADO
361,BD135,-25.438436,-49.268811,16:16,BIARTICULADO
362,BE704,-25.429858,-49.26778,16:15,BIARTICULADO
363,HE706,-25.444156,-49.283795,16:16,BIARTICULADO
364,BE723,-25.426478,-49.268583,16:16,BIARTICULADO
365,JC011,-25.441105,-49.283898,16:16,COMUM
366,JI018,-25.446836,-49.3485,16:16,COMUM
367,JA021,-25.444963,-49.289645,16:16,COMUM
368,JI001,-25.451105,-49.35084,16:16,COMUM
369,JA033,-25.445335,-49.345911,16:16,COMUM
370,JA032,-25.449031,-49.36523,16:09,COMUM
371,BI879,-25.439826,-49.222116,16:16,MICRO ESPECIAL
372,BI012,-25.393313,-49.241008,16:16,COMUM
373,BI015,-25.409605,-49.202546,16:16,COMUM
374,BA034,-25.39516,-49.242401,16:16,COMUM
375,BA017,-25.441688,-49.346485,16:16,COMUM
376,BA011,-25.437946,-49.363098,16:16,COMUM
377,BL318,-25.46199,-49.301581,16:16,PADRON
378,BL601,-25.484005,-49.249415,16:16,ARTICULADO
379,DR801,-25.483385,-49.247958,16:16,ARTICULADO
380,BL609,-25.491445,-49.29382,16:16,ARTICULADO
381,MR800,-25.42814,-49.23256,16:16,ARTICULADO
382,BL608,-25.436006,-49.308005,16:16,ARTICULADO
383,BL331,-25.450033,-49.225678,16:15,PADRON
384,HL698,-25.416558,-49.274091,16:16,ARTICULADO
385,BL611,-25.430163,-49.296191,16:16,ARTICULADO
386,CL600,-25.407576,-49.25083,16:16,ARTICULADO
387,JL601,-25.47659,-49.292821,16:16,ARTICULADO
388,EL602,-25.437716,-49.219311,16:16,ARTICULADO
389,BL336,-25.476613,-49.240461,16:16,PADRON
390,DR805,-25.454611,-49.30411,16:16,ARTICULADO
391,HL602,-25.443296,-49.30495,16:16,ARTICULADO
392,BL307,-25.412088,-49.268921,16:16,PADRON
393,HL600,-25.437518,-49.308241,16:14,ARTICULADO
394,EL320,-25.471653,-49.261633,16:16,PADRON
395,JL602,-25.429078,-49.286553,16:16,ARTICULADO
396,ML305,-25.475141,-49.295731,16:02,PADRON
397,JB301,-25.476746,-49.328036,16:15,PADRON
398,JB302,-25.44182,-49.34897,16:16,HIBRIDO
399,HE726,-25.439205,-49.272335,16:16,BIARTICULADO
400,HE721,-25.452826,-49.28786,16:16,BIARTICULADO
401,HE728,-25.444676,-49.285353,16:16,BIARTICULADO
402,HE725,-25.484595,-49.293721,16:16,BIARTICULADO
403,HE724,-25.439666,-49.272045,16:16,BIARTICULADO
404,HE731,-25.49249,-49.2936,16:16,BIARTICULADO
405,HE723,-25.502646,-49.296098,16:16,BIARTICULADO
406,HE713,-25.458953,-49.288893,16:16,BIARTICULADO
407,HE712,-25.503808,-49.295828,16:16,BIARTICULADO
408,HE716,-25.468073,-49.293501,16:16,BIARTICULADO
409,HE708,-25.443558,-49.282118,16:16,BIARTICULADO
410,HE722,-25.452053,-49.261663,16:16,BIARTICULADO
411,HL315,-25.430801,-49.263365,16:16,PADRON
412,HL314,-25.420426,-49.268696,16:16,PADRON
413,HL117,-25.51148,-49.28809,16:16,PADRON
414,DA011,-25.469215,-49.208196,16:16,COMUM
415,BB615,-25.398558,-49.212716,16:16,ARTICULADO
416,CB602,-25.492551,-49.293276,16:16,ARTICULADO
417,EB602,-25.438911,-49.310528,16:16,ARTICULADO
418,EB600,-25.397073,-49.288025,16:16,ARTICULADO
419,KB603,-25.390733,-49.25727,16:16,ARTICULADO
420,GB601,-25.427943,-49.233466,16:16,ARTICULADO
421,GB602,-25.439748,-49.22233,16:16,ARTICULADO
422,BB607,-25.485633,-49.2578,16:16,ARTICULADO
423,BB608,-25.408286,-49.250178,16:15,ARTICULADO
424,KB601,-25.496645,-49.272498,16:16,ARTICULADO
425,GB604,-25.470971,-49.237105,16:16,ARTICULADO
426,BB301,-25.468368,-49.299061,16:16,PADRON
427,BB613,-25.435435,-49.305591,16:16,ARTICULADO
428,BI021,-25.37447,-49.223225,16:16,COMUM
429,BI018,-25.361388,-49.232111,16:16,COMUM
430,JI860,-25.462313,-49.33743,16:16,MICRO ESPECIAL
431,DL317,-25.453438,-49.230363,16:16,PADRON
432,BC031,-25.412933,-49.20539,16:16,COMUM
433,EI006,-25.534313,-49.268005,16:16,COMUM
434,EI014,-25.554398,-49.251946,16:16,COMUM
435,EA005,-25.468905,-49.25561,16:16,COMUM
436,HI030,-25.51157,-49.32421,16:16,COMUM
437,GL306,-25.437033,-49.273206,16:14,PADRON
438,EL323,-25.533186,-49.266715,16:16,PADRON
439,GL325,-25.460971,-49.2671,16:16,PADRON
440,EL328,-25.507686,-49.284498,16:16,PADRON
441,GL302,-25.545186,-49.265291,16:15,PADRON
442,EL327,-25.472435,-49.261131,16:16,PADRON
443,EL310,-25.533081,-49.266845,16:16,PADRON
444,EL300,-25.443071,-49.26811,16:16,PADRON
445,EL304,-25.451386,-49.266446,16:16,PADRON
446,GL323,-25.438495,-49.268218,16:16,PADRON
447,GL322,-25.543861,-49.303071,16:16,PADRON
448,GI002,-25.547731,-49.260551,16:16,COMUM
449,GI010,-25.545298,-49.264603,16:16,COMUM
450,GI004,-25.559213,-49.2603,16:16,COMUM
451,GI003,-25.541748,-49.294466,16:16,COMUM
452,GI006,-25.549916,-49.292085,16:15,COMUM
453,DA290,-25.482586,-49.246755,16:16,COMUM
454,DA291,-25.486406,-49.27319,16:16,COMUM
455,DA295,-25.490436,-49.27912,16:16,COMUM
456,DA300,-25.468016,-49.255275,16:16,PADRON
457,DA033,-25.468178,-49.255393,16:14,COMUM
458,EA013,-25.469438,-49.25508,16:14,COMUM
459,HL317,-25.480996,-49.246216,16:16,PADRON
460,GL327,-25.434773,-49.262906,16:16,PADRON
461,GL329,-25.514111,-49.295675,16:16,PADRON
462,GL316,-25.533411,-49.264488,16:16,PADRON
463,GL326,-25.461385,-49.291046,16:16,PADRON
464,GL309,-25.441773,-49.268353,16:16,PADRON
465,GL319,-25.466756,-49.254221,16:16,PADRON
466,BI857,-25.395346,-49.23084,16:16,MICRO ESPECIAL
467,BC313,-25.38309,-49.261845,16:16,HIBRIDO
468,BC301,-25.417626,-49.26801,16:16,PADRON
469,BC310,-25.401296,-49.258508,16:16,PADRON
470,BC028,-25.41923,-49.267213,16:16,COMUM
471,BC023,-25.428533,-49.270758,16:16,COMUM
472,BC851,-25.429038,-49.270228,16:15,MICRO ESPECIAL
473,HI014,-25.512663,-49.295245,16:16,COMUM
474,HA605,-25.543028,-49.302846,16:16,ARTICULADO
475,HA007,-25.573558,-49.332205,16:16,COMUM
476,HI609,-25.561493,-49.334113,16:16,ARTICULADO
477,HA601,-25.552151,-49.305841,16:16,ARTICULADO
478,HI603,-25.540315,-49.308181,16:16,ARTICULADO
479,HL312,-25.493255,-49.295455,16:16,PADRON
