,latitude,longitude,tempo_captura,id_onibus
0,-23.5914675,-46.5888935,2023-04-25T19:14:38Z,45506
1,-23.573724,-46.564665500000004,2023-04-25T19:14:32Z,45126
2,-23.5630785,-46.5055855,2023-04-25T19:14:40Z,45372
3,-23.581889,-46.585524,2023-04-25T19:14:46Z,45525
4,-23.5634675,-46.505427,2023-04-25T19:14:46Z,45650
5,-23.58125,-46.537955,2023-04-25T19:14:46Z,45108
6,-23.564021500000003,-46.5052175,2023-04-25T19:14:51Z,45534
7,-23.59578925,-46.583406374999996,2023-04-25T19:14:25Z,45733
8,-23.5847185,-46.521733000000005,2023-04-25T19:09:32Z,45458
9,-23.531503,-46.5289355,2023-04-25T19:14:45Z,45491
10,-23.531588999999997,-46.528728,2023-04-25T19:11:17Z,45043
11,-23.51177575,-46.53083087500001,2023-04-25T19:14:38Z,45259
12,-23.516737,-46.531524000000005,2023-04-25T19:14:51Z,45542
13,-23.6366175,-46.641171,2023-04-25T19:14:53Z,63597
14,-23.6100305,-46.637823,2023-04-25T19:14:55Z,63248
15,-23.679908500000003,-46.63957275,2023-04-25T19:14:23Z,63447
16,-23.587764,-46.642814,2023-04-25T19:14:39Z,63247
17,-23.6855415,-46.637704,2023-04-25T19:14:26Z,63159
18,-23.5327405,-46.530938500000005,2023-04-25T19:14:50Z,45393
19,-23.53753675,-46.52566525,2023-04-25T19:14:50Z,45479
20,-23.54854325,-46.519536,2023-04-25T19:14:55Z,45519
21,-23.533086,-46.530659,2023-04-25T19:14:17Z,45301
22,-23.53753675,-46.52566525,2023-04-25T19:14:44Z,45386
23,-23.54272375,-46.522222625,2023-04-25T19:14:29Z,45619
24,-23.52446425,-46.47863675000001,2023-04-25T19:14:41Z,45002
25,-23.529814000000002,-46.5011675,2023-04-25T19:14:41Z,45084
26,-23.5329335,-46.487106,2023-04-25T19:14:46Z,45003
27,-23.5305685,-46.501547,2023-04-25T19:13:16Z,45034
28,-23.532901250000002,-46.466893125,2023-04-25T19:14:45Z,45202
29,-23.540062499999998,-46.482594375,2023-04-25T19:14:31Z,45121
30,-23.579857500000003,-46.525404,2023-04-25T19:11:41Z,45280
31,-23.5460815,-46.576105,2023-04-25T19:14:14Z,45656
32,-23.558487875,-46.572916000000006,2023-04-25T19:13:57Z,45515
33,-23.579857500000003,-46.525404,2023-04-25T19:13:55Z,45744
34,-23.582524875,-46.5371065,2023-04-25T19:14:29Z,45395
35,-23.5800035,-46.5515335,2023-04-25T19:14:37Z,45462
36,-23.5467425,-46.577729000000005,2023-04-25T19:13:36Z,45402
37,-23.614053,-46.4713255,2023-04-25T19:14:46Z,48945
38,-23.525014249999998,-46.685582499999995,2023-04-25T19:14:51Z,82551
39,-23.537035,-46.723908,2023-04-25T19:14:54Z,82454
40,-23.550990499999997,-46.7486705,2023-04-25T19:14:40Z,82733
41,-23.577595000000002,-46.391234999999995,2023-04-25T19:14:35Z,48637
42,-23.5902125,-46.3823955,2023-04-25T19:14:17Z,48964
43,-23.589340999999997,-46.408477,2023-04-25T19:12:52Z,48143
44,-23.60091525,-46.404399,2023-04-25T19:14:36Z,48132
45,-23.5902125,-46.3823955,2023-04-25T19:14:13Z,48917
46,-23.569006,-46.5820135,2023-04-25T19:14:53Z,55375
47,-23.5816345,-46.537465499999996,2023-04-25T19:14:57Z,55472
48,-23.6123465,-46.4936275,2023-04-25T19:14:33Z,55122
49,-23.558124375,-46.605933875,2023-04-25T19:14:55Z,55194
