,latitude,longitude,tempo_captura,id_onibus
0,-23.5914675,-46.5888935,2023-04-25T19:14:38Z,45506
1,-23.574818375,-46.565279000000004,2023-04-25T19:13:48Z,45126
2,-23.5630785,-46.5055855,2023-04-25T19:14:40Z,45372
3,-23.582251,-46.585388,2023-04-25T19:14:01Z,45525
4,-23.5634675,-46.505427,2023-04-25T19:14:46Z,45650
5,-23.58125,-46.537955,2023-04-25T19:14:46Z,45108
6,-23.564021500000003,-46.5052175,2023-04-25T19:14:06Z,45534
7,-23.59578925,-46.583406374999996,2023-04-25T19:14:25Z,45733
8,-23.5847185,-46.521733000000005,2023-04-25T19:09:32Z,45458
9,-23.531503,-46.5289355,2023-04-25T19:14:45Z,45491
10,-23.531588999999997,-46.528728,2023-04-25T19:11:17Z,45043
11,-23.51177575,-46.53083087500001,2023-04-25T19:14:38Z,45259
12,-23.5151805,-46.531620000000004,2023-04-25T19:14:06Z,45542
13,-23.637156,-46.641192000000004,2023-04-25T19:14:46Z,63597
14,-23.6100305,-46.637823,2023-04-25T19:14:09Z,63248
15,-23.679908500000003,-46.63957275,2023-04-25T19:14:23Z,63447
16,-23.587764,-46.642814,2023-04-25T19:14:39Z,63247
17,-23.6855415,-46.637704,2023-04-25T19:14:26Z,63159
18,-23.54853175,-46.52251925,2023-04-25T19:14:42Z,45393
19,-23.537046750000002,-46.529621750000004,2023-04-25T19:14:24Z,45339
20,-23.541942499999998,-46.5232755,2023-04-25T19:14:33Z,45324
21,-23.52446425,-46.47863675000001,2023-04-25T19:14:41Z,45002
22,-23.529814000000002,-46.5011675,2023-04-25T19:13:55Z,45084
23,-23.533555999999997,-46.48792625,2023-04-25T19:13:52Z,45003
24,-23.5305685,-46.501547,2023-04-25T19:13:16Z,45034
25,-23.5314905,-46.4667925,2023-04-25T19:14:00Z,45202
26,-23.540062499999998,-46.482594375,2023-04-25T19:14:31Z,45121
27,-23.579857500000003,-46.525404,2023-04-25T19:11:41Z,45280
28,-23.5460815,-46.576105,2023-04-25T19:14:14Z,45656
29,-23.558487875,-46.572916000000006,2023-04-25T19:13:57Z,45515
30,-23.579857500000003,-46.525404,2023-04-25T19:13:55Z,45744
31,-23.582524875,-46.5371065,2023-04-25T19:14:29Z,45395
32,-23.5800035,-46.5515335,2023-04-25T19:14:37Z,45462
33,-23.5467425,-46.577729000000005,2023-04-25T19:13:36Z,45402
34,-23.614269,-46.47110875,2023-04-25T19:14:40Z,48945
35,-23.525012,-46.68665575,2023-04-25T19:14:07Z,82551
36,-23.537133500000003,-46.724751,2023-04-25T19:14:41Z,82454
37,-23.550990499999997,-46.7486705,2023-04-25T19:14:40Z,82733
38,-23.577595000000002,-46.391234999999995,2023-04-25T19:14:35Z,48637
39,-23.5902125,-46.3823955,2023-04-25T19:14:17Z,48964
40,-23.589340999999997,-46.408477,2023-04-25T19:12:52Z,48143
41,-23.60091525,-46.404399,2023-04-25T19:14:36Z,48132
42,-23.5902125,-46.3823955,2023-04-25T19:14:13Z,48917
43,-23.568557749999997,-46.58377125,2023-04-25T19:14:08Z,55375
44,-23.58125,-46.537955,2023-04-25T19:14:11Z,55472
45,-23.6123465,-46.4936275,2023-04-25T19:14:33Z,55122
46,-23.558126625,-46.606863125,2023-04-25T19:14:10Z,55194
47,-23.612196500000003,-46.493525500000004,2023-04-25T19:14:26Z,55018
